,time,temperature_2m,relative_humidity_2m,pressure_msl,wind_speed_10m,precipitation
4673,2025-05-23T17:00,19.4,43,1020.2,15.2,0.0
4674,2025-05-23T18:00,18.1,46,1020.4,14.4,0.0
4675,2025-05-23T19:00,16.6,53,1021.0,13.2,0.0
4676,2025-05-23T20:00,14.8,65,1021.4,11.3,0.0
4677,2025-05-23T21:00,13.7,73,1021.7,8.8,0.0
4678,2025-05-23T22:00,12.9,77,1021.6,5.3,0.0
4679,2025-05-23T23:00,12.0,85,1021.4,2.4,0.0
4680,2025-05-24T00:00,12.0,85,1021.3,0.9,0.0
4681,2025-05-24T01:00,11.3,85,1021.4,2.2,0.0
4682,2025-05-24T02:00,11.0,87,1020.8,5.5,0.0
4683,2025-05-24T03:00,10.5,89,1020.3,6.6,0.0
4684,2025-05-24T04:00,10.1,90,1020.0,7.0,0.0
4685,2025-05-24T05:00,10.0,91,1020.1,7.5,0.0
4686,2025-05-24T06:00,11.3,86,1020.2,6.8,0.0
4687,2025-05-24T07:00,12.6,81,1020.3,7.2,0.0
4688,2025-05-24T08:00,14.3,75,1020.1,8.4,0.0
4689,2025-05-24T09:00,15.5,71,1020.1,11.5,0.0
4690,2025-05-24T10:00,17.7,60,1019.6,12.4,0.0
4691,2025-05-24T11:00,19.0,55,1019.2,15.2,0.0
4692,2025-05-24T12:00,19.9,52,1018.9,15.5,0.0
4693,2025-05-24T13:00,19.8,54,1019.0,15.9,0.0
4694,2025-05-24T14:00,20.1,55,1018.5,16.1,0.0
4695,2025-05-24T15:00,19.4,60,1018.3,17.1,0.0
4696,2025-05-24T16:00,19.2,63,1018.1,19.4,0.1
4697,2025-05-24T17:00,19.0,64,1017.9,18.2,0.0
4698,2025-05-24T18:00,18.2,70,1017.8,19.4,0.0
4699,2025-05-24T19:00,17.4,75,1017.7,17.1,0.0
4700,2025-05-24T20:00,16.5,81,1017.8,16.3,0.0
4701,2025-05-24T21:00,15.9,85,1017.8,14.9,0.0
4702,2025-05-24T22:00,15.7,86,1017.4,14.1,0.0
4703,2025-05-24T23:00,15.1,90,1017.0,15.0,0.0
4704,2025-05-25T00:00,14.8,92,1016.6,16.0,0.0
4705,2025-05-25T01:00,14.9,91,1016.4,15.2,0.0
4706,2025-05-25T02:00,14.8,92,1016.1,17.6,1.0
4707,2025-05-25T03:00,14.8,92,1015.8,17.0,0.1
4708,2025-05-25T04:00,15.0,92,1015.3,16.7,0.1
4709,2025-05-25T05:00,15.1,92,1015.1,17.1,0.0
4710,2025-05-25T06:00,15.4,90,1015.3,15.7,0.2
4711,2025-05-25T07:00,15.7,88,1015.4,18.0,0.2
4712,2025-05-25T08:00,16.7,81,1015.8,16.7,0.1
4713,2025-05-25T09:00,18.6,64,1015.5,16.5,0.0
4714,2025-05-25T10:00,19.7,57,1015.6,18.8,0.0
4715,2025-05-25T11:00,19.2,59,1016.1,19.2,0.1
4716,2025-05-25T12:00,19.0,61,1016.5,18.1,0.5
4717,2025-05-25T13:00,18.6,58,1017.3,16.4,0.0
4718,2025-05-25T14:00,18.2,58,1017.8,16.4,0.0
4719,2025-05-25T15:00,18.0,56,1017.9,14.9,0.0
4720,2025-05-25T16:00,18.1,53,1017.9,14.0,0.0
4721,2025-05-25T17:00,18.0,51,1018.1,13.5,0.0
4722,2025-05-25T18:00,17.5,51,1018.2,13.4,0.0
4723,2025-05-25T19:00,16.1,60,1018.9,12.4,0.0
4724,2025-05-25T20:00,14.6,69,1019.5,7.6,0.0
4725,2025-05-25T21:00,13.9,74,1020.1,7.1,0.0
4726,2025-05-25T22:00,13.1,77,1020.6,9.0,0.0
4727,2025-05-25T23:00,12.5,79,1021.0,10.7,0.0
4728,2025-05-26T00:00,11.8,83,1021.2,10.1,0.0
4729,2025-05-26T01:00,11.0,84,1021.5,10.9,0.0
4730,2025-05-26T02:00,10.5,87,1021.6,10.6,0.0
4731,2025-05-26T03:00,10.2,88,1021.6,10.0,0.0
4732,2025-05-26T04:00,9.8,90,1021.7,9.4,0.0
4733,2025-05-26T05:00,9.9,90,1021.8,9.2,0.0
4734,2025-05-26T06:00,11.2,86,1021.9,8.1,0.0
4735,2025-05-26T07:00,13.2,77,1022.3,8.4,0.0
4736,2025-05-26T08:00,15.0,68,1022.3,11.2,0.0
4737,2025-05-26T09:00,16.4,57,1022.3,13.6,0.0
4738,2025-05-26T10:00,16.9,50,1022.3,14.3,0.0
4739,2025-05-26T11:00,17.2,50,1022.3,14.8,0.0
4740,2025-05-26T12:00,17.5,49,1022.0,13.6,0.0
4741,2025-05-26T13:00,18.2,46,1022.0,15.4,0.0
4742,2025-05-26T14:00,17.5,50,1022.0,16.3,0.0
4743,2025-05-26T15:00,17.3,53,1021.8,16.7,0.1
4744,2025-05-26T16:00,16.9,58,1021.9,18.8,0.2
4745,2025-05-26T17:00,16.9,58,1021.4,16.4,0.0
4746,2025-05-26T18:00,16.7,58,1021.2,18.0,0.0
4747,2025-05-26T19:00,15.7,65,1021.3,15.2,0.0
4748,2025-05-26T20:00,14.5,73,1021.9,14.8,0.0
4749,2025-05-26T21:00,13.6,79,1022.1,14.0,0.0
4750,2025-05-26T22:00,13.2,82,1022.0,13.3,0.0
4751,2025-05-26T23:00,12.8,85,1022.0,13.5,0.0
4752,2025-05-27T00:00,12.5,86,1021.5,13.9,0.0
4753,2025-05-27T01:00,12.5,87,1021.3,14.5,0.0
4754,2025-05-27T02:00,12.7,86,1020.9,14.1,0.0
4755,2025-05-27T03:00,13.1,84,1020.7,14.6,0.0
4756,2025-05-27T04:00,13.5,83,1020.5,14.6,0.0
4757,2025-05-27T05:00,13.6,83,1020.5,14.5,0.0
4758,2025-05-27T06:00,14.4,82,1020.5,14.0,0.0
4759,2025-05-27T07:00,14.8,83,1021.1,12.6,0.0
4760,2025-05-27T08:00,15.7,79,1021.2,22.4,0.0
4761,2025-05-27T09:00,17.2,73,1021.2,23.3,0.0
4762,2025-05-27T10:00,17.2,74,1021.4,22.3,0.0
4763,2025-05-27T11:00,18.4,69,1021.4,22.3,0.0
4764,2025-05-27T12:00,19.7,65,1021.1,23.2,0.0
4765,2025-05-27T13:00,19.4,67,1021.3,26.2,0.1
4766,2025-05-27T14:00,19.3,68,1021.1,24.7,0.0
4767,2025-05-27T15:00,19.1,68,1020.7,24.7,0.0
4768,2025-05-27T16:00,18.8,67,1020.5,24.5,0.0
4769,2025-05-27T17:00,18.5,65,1020.7,23.8,0.0
4770,2025-05-27T18:00,17.7,67,1020.5,22.7,0.0
4771,2025-05-27T19:00,16.7,70,1020.9,20.4,0.0
4772,2025-05-27T20:00,15.5,77,1021.3,17.2,0.0
4773,2025-05-27T21:00,15.2,79,1021.4,18.0,0.0
4774,2025-05-27T22:00,15.1,81,1021.1,18.8,0.0
4775,2025-05-27T23:00,14.8,84,1021.4,17.7,0.0
4776,2025-05-28T00:00,14.8,85,1021.0,16.8,0.0
4777,2025-05-28T01:00,14.5,86,1020.8,17.5,0.0
4778,2025-05-28T02:00,14.7,86,1020.0,17.3,0.1
4779,2025-05-28T03:00,14.5,89,1020.3,16.5,0.0
4780,2025-05-28T04:00,15.0,89,1019.9,16.9,0.0
4781,2025-05-28T05:00,15.2,90,1020.1,16.9,0.0
4782,2025-05-28T06:00,15.6,90,1020.4,16.8,0.0
4783,2025-05-28T07:00,16.0,89,1021.2,16.1,0.0
4784,2025-05-28T08:00,16.4,87,1021.8,17.0,0.1
4785,2025-05-28T09:00,17.5,82,1022.2,19.3,0.2
4786,2025-05-28T10:00,18.4,76,1022.3,20.9,0.4
4787,2025-05-28T11:00,20.3,63,1022.7,17.1,0.1
4788,2025-05-28T12:00,21.2,58,1022.8,18.6,0.3
4789,2025-05-28T13:00,21.7,55,1023.0,18.6,0.1
4790,2025-05-28T14:00,22.6,50,1022.9,19.1,0.1
4791,2025-05-28T15:00,23.1,47,1023.0,19.0,0.0
4792,2025-05-28T16:00,22.9,47,1023.0,17.5,0.0
4793,2025-05-28T17:00,21.5,57,1023.3,12.2,0.0
4794,2025-05-28T18:00,20.0,66,1023.5,7.4,0.0
4795,2025-05-28T19:00,18.3,72,1024.2,10.5,0.0
4796,2025-05-28T20:00,16.5,79,1024.6,8.8,0.0
4797,2025-05-28T21:00,15.3,83,1025.2,7.1,0.0
4798,2025-05-28T22:00,14.5,86,1025.5,6.0,0.0
4799,2025-05-28T23:00,13.9,89,1025.6,2.4,0.0
4800,2025-05-29T00:00,13.3,91,1025.2,3.2,0.0
4801,2025-05-29T01:00,13.0,89,1025.3,5.2,0.0
4802,2025-05-29T02:00,13.0,88,1025.1,6.4,0.0
4803,2025-05-29T03:00,13.0,92,1024.8,5.3,0.0
4804,2025-05-29T04:00,13.2,96,1024.9,5.7,0.0
4805,2025-05-29T05:00,13.6,98,1024.8,7.8,0.0
4806,2025-05-29T06:00,14.8,94,1024.7,8.7,0.0
4807,2025-05-29T07:00,16.0,89,1024.7,10.4,0.0
4808,2025-05-29T08:00,18.0,75,1024.6,11.3,0.1
4809,2025-05-29T09:00,18.9,71,1024.7,11.5,0.0
4810,2025-05-29T10:00,20.0,67,1024.6,11.1,0.0
4811,2025-05-29T11:00,20.9,64,1024.8,11.2,0.0
4812,2025-05-29T12:00,21.7,62,1024.6,12.4,0.0
4813,2025-05-29T13:00,21.4,62,1024.4,12.7,0.0
4814,2025-05-29T14:00,22.4,59,1023.9,12.6,0.0
4815,2025-05-29T15:00,22.9,58,1023.2,11.6,0.0
4816,2025-05-29T16:00,23.5,55,1022.8,10.8,0.0
4817,2025-05-29T17:00,23.1,57,1022.3,9.5,0.0
4818,2025-05-29T18:00,22.6,60,1022.0,10.6,0.0
4819,2025-05-29T19:00,21.3,67,1022.1,10.9,0.0
4820,2025-05-29T20:00,19.6,75,1022.2,9.8,0.0
4821,2025-05-29T21:00,18.1,83,1022.7,7.9,0.0
4822,2025-05-29T22:00,16.9,89,1022.7,5.1,0.0
4823,2025-05-29T23:00,16.0,93,1022.7,5.5,0.0
4824,2025-05-30T00:00,15.3,94,1022.8,6.3,0.0
4825,2025-05-30T01:00,14.5,96,1022.0,4.7,0.0
4826,2025-05-30T02:00,13.7,97,1021.9,4.5,0.0
4827,2025-05-30T03:00,12.8,100,1021.9,4.4,0.0
4828,2025-05-30T04:00,12.2,100,1021.8,4.4,0.0
4829,2025-05-30T05:00,12.1,99,1021.5,4.2,0.0
4830,2025-05-30T06:00,13.0,98,1021.3,2.3,0.0
4831,2025-05-30T07:00,14.9,93,1021.3,1.1,0.0
4832,2025-05-30T08:00,17.8,84,1021.4,0.7,0.0
4833,2025-05-30T09:00,21.0,71,1021.1,0.7,0.0
4834,2025-05-30T10:00,23.1,63,1020.8,2.2,0.0
4835,2025-05-30T11:00,24.8,56,1020.4,3.5,0.0
4836,2025-05-30T12:00,26.2,53,1020.2,4.6,0.0
4837,2025-05-30T13:00,28.7,43,1019.6,6.4,0.0
4838,2025-05-30T14:00,29.2,41,1019.0,6.3,0.0
4839,2025-05-30T15:00,29.7,40,1018.5,9.0,0.0
4840,2025-05-30T16:00,29.7,40,1018.2,8.9,0.0
4841,2025-05-30T17:00,27.5,47,1018.4,7.5,0.0
4842,2025-05-30T18:00,24.1,59,1018.7,14.1,0.0
4843,2025-05-30T19:00,21.7,64,1019.2,12.8,0.0
4844,2025-05-30T20:00,19.6,65,1019.4,14.6,0.0
4845,2025-05-30T21:00,18.0,70,1019.8,11.8,0.0
4846,2025-05-30T22:00,17.2,70,1019.8,11.6,0.0
4847,2025-05-30T23:00,16.5,72,1019.5,10.1,0.0
4848,2025-05-31T00:00,15.9,78,1019.2,10.8,0.0
4849,2025-05-31T01:00,15.7,91,1018.3,8.2,0.0
4850,2025-05-31T02:00,15.0,94,1018.5,12.7,0.0
4851,2025-05-31T03:00,14.6,94,1018.2,9.5,0.0
4852,2025-05-31T04:00,14.2,95,1017.9,8.6,0.0
4853,2025-05-31T05:00,14.2,93,1018.4,9.0,0.0
4854,2025-05-31T06:00,15.2,86,1018.5,7.1,0.0
4855,2025-05-31T07:00,17.1,77,1018.4,6.6,0.0
4856,2025-05-31T08:00,19.3,69,1018.3,7.2,0.0
4857,2025-05-31T09:00,21.6,62,1018.3,9.7,0.0
4858,2025-05-31T10:00,23.0,58,1018.5,10.5,0.0
4859,2025-05-31T11:00,24.1,54,1018.4,9.8,0.0
4860,2025-05-31T12:00,25.0,51,1018.4,9.0,0.0
4861,2025-05-31T13:00,24.7,51,1018.3,8.6,0.0
4862,2025-05-31T14:00,25.4,47,1018.3,8.3,0.0
4863,2025-05-31T15:00,25.7,45,1017.8,10.3,0.0
4864,2025-05-31T16:00,23.8,52,1017.5,14.7,0.0
4865,2025-05-31T17:00,21.5,54,1017.6,15.8,0.0
4866,2025-05-31T18:00,21.2,52,1017.9,12.8,0.0
4867,2025-05-31T19:00,19.6,58,1018.1,11.7,0.0
4868,2025-05-31T20:00,18.3,65,1018.6,11.3,0.0
4869,2025-05-31T21:00,17.4,72,1019.1,10.5,0.0
4870,2025-05-31T22:00,16.5,81,1019.4,9.0,0.0
4871,2025-05-31T23:00,15.9,86,1019.2,7.4,0.0
4872,2025-06-01T00:00,15.1,90,1018.8,5.5,0.0
4873,2025-06-01T01:00,14.4,92,1018.6,2.9,0.0
4874,2025-06-01T02:00,14.4,93,1018.3,2.3,0.0
4875,2025-06-01T03:00,14.6,91,1018.2,3.4,0.0
4876,2025-06-01T04:00,14.6,92,1018.0,5.4,0.0
4877,2025-06-01T05:00,14.6,89,1018.2,5.4,0.0
4878,2025-06-01T06:00,14.8,84,1018.3,4.8,0.0
4879,2025-06-01T07:00,15.5,76,1018.4,3.8,0.0
4880,2025-06-01T08:00,17.1,64,1018.6,3.9,0.0
4881,2025-06-01T09:00,17.7,60,1018.6,6.5,0.0
4882,2025-06-01T10:00,18.1,56,1018.7,8.3,0.0
4883,2025-06-01T11:00,18.6,55,1018.5,9.7,0.0
4884,2025-06-01T12:00,20.0,52,1018.1,12.2,0.0
4885,2025-06-01T13:00,20.4,51,1017.8,10.4,0.0
4886,2025-06-01T14:00,21.4,48,1017.4,12.6,0.0
4887,2025-06-01T15:00,21.1,50,1017.0,14.2,0.1
4888,2025-06-01T16:00,20.0,56,1017.0,16.1,0.2
4889,2025-06-01T17:00,18.2,68,1017.1,12.0,0.1
4890,2025-06-01T18:00,17.7,64,1017.5,11.4,0.0
4891,2025-06-01T19:00,17.0,62,1017.8,11.2,0.0
4892,2025-06-01T20:00,16.0,64,1018.5,12.1,0.0
4893,2025-06-01T21:00,15.5,63,1019.0,11.2,0.0
4894,2025-06-01T22:00,15.1,66,1019.0,10.4,0.0
4895,2025-06-01T23:00,14.6,70,1019.3,5.9,0.0
4896,2025-06-02T00:00,14.1,73,1019.6,4.3,0.0
4897,2025-06-02T01:00,12.5,81,1019.3,6.5,0.0
4898,2025-06-02T02:00,11.9,85,1019.4,8.8,0.0
4899,2025-06-02T03:00,11.2,90,1019.4,9.0,0.0
4900,2025-06-02T04:00,10.6,93,1019.6,6.4,0.0
4901,2025-06-02T05:00,10.5,94,1019.9,5.7,0.0
4902,2025-06-02T06:00,11.7,88,1020.3,3.5,0.0
4903,2025-06-02T07:00,13.5,80,1020.5,3.8,0.0
4904,2025-06-02T08:00,15.5,71,1020.7,4.0,0.0
4905,2025-06-02T09:00,17.5,57,1020.4,7.3,0.0
4906,2025-06-02T10:00,18.9,47,1020.2,7.4,0.0
4907,2025-06-02T11:00,19.8,41,1020.2,7.0,0.0
4908,2025-06-02T12:00,20.8,37,1019.9,6.2,0.0
4909,2025-06-02T13:00,21.5,35,1019.3,6.2,0.0
4910,2025-06-02T14:00,21.8,33,1018.7,6.5,0.0
4911,2025-06-02T15:00,22.1,32,1017.9,6.6,0.0
4912,2025-06-02T16:00,22.4,31,1017.3,4.8,0.0
4913,2025-06-02T17:00,22.5,29,1016.6,7.1,0.0
4914,2025-06-02T18:00,22.0,31,1016.3,8.5,0.0
4915,2025-06-02T19:00,20.6,37,1016.4,7.8,0.0
4916,2025-06-02T20:00,18.6,54,1016.9,9.2,0.0
4917,2025-06-02T21:00,17.1,62,1017.3,11.3,0.0
4918,2025-06-02T22:00,16.0,66,1017.2,11.5,0.0
4919,2025-06-02T23:00,14.9,72,1016.7,7.0,0.0
4920,2025-06-03T00:00,13.7,78,1016.1,4.2,0.0
4921,2025-06-03T01:00,12.3,77,1015.1,5.6,0.0
4922,2025-06-03T02:00,11.4,81,1014.7,8.7,0.0
4923,2025-06-03T03:00,10.5,86,1014.5,10.0,0.0
4924,2025-06-03T04:00,9.8,91,1014.5,9.6,0.0
4925,2025-06-03T05:00,9.9,93,1014.3,9.8,0.0
4926,2025-06-03T06:00,11.3,85,1014.0,8.9,0.0
4927,2025-06-03T07:00,13.7,74,1013.7,14.3,0.0
4928,2025-06-03T08:00,16.1,55,1013.5,20.7,0.0
4929,2025-06-03T09:00,17.7,50,1013.2,19.2,0.0
4930,2025-06-03T10:00,19.6,42,1013.0,19.6,0.0
4931,2025-06-03T11:00,22.6,35,1012.3,21.3,0.0
4932,2025-06-03T12:00,21.4,42,1012.4,21.4,0.0
4933,2025-06-03T13:00,20.7,45,1012.4,21.7,0.0
4934,2025-06-03T14:00,20.3,48,1012.1,22.2,0.0
4935,2025-06-03T15:00,19.7,52,1011.9,22.9,0.0
4936,2025-06-03T16:00,19.2,54,1011.5,22.9,0.0
4937,2025-06-03T17:00,18.5,58,1011.2,22.7,0.0
4938,2025-06-03T18:00,17.8,61,1010.8,22.2,0.0
4939,2025-06-03T19:00,17.4,64,1010.5,23.3,0.0
4940,2025-06-03T20:00,16.6,70,1010.8,18.9,0.0
4941,2025-06-03T21:00,16.4,73,1010.7,17.1,0.0
4942,2025-06-03T22:00,16.1,76,1010.6,18.2,0.2
4943,2025-06-03T23:00,15.7,84,1010.2,16.7,1.3
4944,2025-06-04T00:00,15.1,92,1009.8,13.2,0.4
4945,2025-06-04T01:00,14.2,95,1009.7,11.1,0.1
4946,2025-06-04T02:00,13.1,94,1009.8,8.3,0.0
4947,2025-06-04T03:00,12.1,96,1009.9,5.2,0.0
4948,2025-06-04T04:00,11.0,97,1009.8,4.9,0.0
4949,2025-06-04T05:00,11.4,98,1010.0,7.7,0.0
4950,2025-06-04T06:00,12.4,92,1010.2,7.2,0.0
4951,2025-06-04T07:00,13.8,83,1010.5,8.6,0.0
4952,2025-06-04T08:00,15.2,71,1010.7,10.9,0.0
4953,2025-06-04T09:00,16.4,61,1010.6,10.9,0.0
4954,2025-06-04T10:00,18.0,50,1010.3,11.7,0.0
4955,2025-06-04T11:00,18.7,49,1010.2,13.6,0.0
4956,2025-06-04T12:00,18.7,50,1010.3,14.3,0.0
4957,2025-06-04T13:00,18.4,51,1010.6,15.4,0.0
4958,2025-06-04T14:00,18.2,52,1010.5,16.7,0.0
4959,2025-06-04T15:00,18.7,50,1010.4,17.9,0.0
4960,2025-06-04T16:00,18.4,52,1010.5,18.2,0.0
4961,2025-06-04T17:00,17.7,56,1010.7,17.2,0.0
4962,2025-06-04T18:00,17.1,59,1010.8,16.3,0.0
4963,2025-06-04T19:00,16.6,63,1010.8,13.0,0.1
4964,2025-06-04T20:00,15.5,71,1011.1,12.3,0.0
4965,2025-06-04T21:00,14.5,77,1011.4,12.9,0.0
4966,2025-06-04T22:00,14.0,80,1011.6,12.9,0.0
4967,2025-06-04T23:00,13.8,83,1011.2,13.5,0.0
4968,2025-06-05T00:00,13.3,87,1011.0,13.2,0.0
4969,2025-06-05T01:00,13.7,88,1010.7,13.2,0.0
4970,2025-06-05T02:00,13.6,88,1010.3,13.2,0.0
4971,2025-06-05T03:00,13.5,88,1009.9,12.7,0.0
4972,2025-06-05T04:00,13.3,88,1009.8,12.6,0.0
4973,2025-06-05T05:00,13.6,87,1009.7,14.0,0.0
4974,2025-06-05T06:00,14.1,84,1009.5,14.3,0.0
4975,2025-06-05T07:00,14.5,84,1009.2,13.3,0.1
4976,2025-06-05T08:00,15.2,83,1009.2,15.7,1.1
4977,2025-06-05T09:00,15.9,81,1008.3,15.5,0.1
4978,2025-06-05T10:00,17.5,77,1007.5,25.9,1.7
4979,2025-06-05T11:00,17.3,85,1007.4,21.7,2.0
4980,2025-06-05T12:00,17.5,89,1007.1,21.5,0.6
4981,2025-06-05T13:00,18.0,82,1007.2,18.6,0.1
4982,2025-06-05T14:00,18.5,79,1006.9,23.2,0.1
4983,2025-06-05T15:00,18.4,79,1006.8,23.0,0.1
4984,2025-06-05T16:00,18.0,79,1007.0,20.4,0.2
4985,2025-06-05T17:00,17.2,85,1007.2,19.9,0.2
4986,2025-06-05T18:00,16.6,86,1007.2,17.5,0.3
4987,2025-06-05T19:00,16.0,91,1007.6,16.6,0.7
4988,2025-06-05T20:00,15.8,89,1007.7,18.5,0.3
4989,2025-06-05T21:00,15.3,93,1008.3,18.1,0.7
4990,2025-06-05T22:00,15.2,94,1009.0,14.6,0.3
4991,2025-06-05T23:00,14.5,96,1009.6,13.8,0.0
4992,2025-06-06T00:00,13.6,97,1010.0,12.9,0.1
4993,2025-06-06T01:00,14.0,96,1010.2,12.2,0.0
4994,2025-06-06T02:00,13.6,96,1010.6,11.3,0.0
4995,2025-06-06T03:00,13.2,96,1010.8,10.2,0.0
4996,2025-06-06T04:00,12.9,97,1010.9,10.3,0.0
4997,2025-06-06T05:00,13.0,97,1011.3,10.3,0.0
4998,2025-06-06T06:00,13.8,94,1011.7,14.5,0.0
4999,2025-06-06T07:00,14.9,85,1012.1,17.1,0.0
5000,2025-06-06T08:00,16.2,76,1012.4,19.0,0.2
5001,2025-06-06T09:00,17.1,69,1012.7,19.7,0.4
5002,2025-06-06T10:00,18.1,61,1013.0,19.4,0.2
5003,2025-06-06T11:00,18.9,55,1013.1,20.6,0.1
5004,2025-06-06T12:00,19.2,53,1013.4,21.5,0.1
5005,2025-06-06T13:00,19.0,55,1013.3,21.8,0.0
5006,2025-06-06T14:00,18.6,56,1013.4,21.5,0.1
5007,2025-06-06T15:00,18.8,55,1013.4,21.3,0.0
5008,2025-06-06T16:00,18.7,54,1013.3,20.8,0.0
5009,2025-06-06T17:00,17.9,57,1013.2,21.8,0.0
5010,2025-06-06T18:00,17.0,61,1013.4,20.0,0.1
5011,2025-06-06T19:00,15.5,71,1013.6,16.6,0.0
5012,2025-06-06T20:00,14.9,76,1013.5,14.9,0.0
5013,2025-06-06T21:00,14.2,81,1013.8,14.8,0.3
5014,2025-06-06T22:00,13.7,85,1013.6,14.1,0.8
5015,2025-06-06T23:00,13.4,88,1013.1,13.9,0.2
5016,2025-06-07T00:00,13.3,89,1012.8,14.8,0.0
5017,2025-06-07T01:00,13.4,90,1012.4,14.3,0.0
5018,2025-06-07T02:00,13.3,89,1012.2,13.5,0.0
5019,2025-06-07T03:00,12.9,90,1012.0,14.7,0.0
5020,2025-06-07T04:00,13.1,89,1011.9,13.7,0.0
5021,2025-06-07T05:00,13.3,88,1012.0,13.5,0.0
5022,2025-06-07T06:00,13.8,86,1012.1,12.9,0.0
5023,2025-06-07T07:00,14.6,82,1012.2,14.3,0.0
5024,2025-06-07T08:00,15.6,75,1012.3,20.1,0.0
5025,2025-06-07T09:00,16.7,71,1012.3,20.3,0.1
5026,2025-06-07T10:00,17.6,70,1012.4,20.4,0.1
5027,2025-06-07T11:00,18.6,64,1012.5,21.8,0.0
5028,2025-06-07T12:00,17.9,68,1012.3,21.4,0.2
5029,2025-06-07T13:00,16.7,75,1012.7,21.4,0.2
5030,2025-06-07T14:00,18.1,70,1012.4,26.4,0.2
5031,2025-06-07T15:00,17.6,73,1012.0,23.6,0.1
5032,2025-06-07T16:00,16.8,72,1012.1,27.2,0.4
5033,2025-06-07T17:00,16.8,78,1011.9,23.1,0.1
5034,2025-06-07T18:00,16.5,77,1011.9,20.5,0.1
5035,2025-06-07T19:00,16.0,81,1012.2,20.2,0.1
5036,2025-06-07T20:00,15.3,83,1013.0,17.8,0.0
5037,2025-06-07T21:00,14.8,82,1014.1,16.4,0.0
5038,2025-06-07T22:00,14.3,84,1014.9,15.8,0.0
5039,2025-06-07T23:00,13.7,85,1015.5,14.3,0.0
5040,2025-06-08T00:00,12.7,88,1016.4,14.6,0.0
5041,2025-06-08T01:00,12.5,88,1016.9,16.3,0.0
5042,2025-06-08T02:00,11.9,88,1017.6,15.1,0.0
5043,2025-06-08T03:00,11.6,89,1018.2,13.3,0.0
5044,2025-06-08T04:00,11.1,90,1018.9,12.3,0.0
5045,2025-06-08T05:00,11.2,90,1019.7,11.9,0.0
5046,2025-06-08T06:00,12.5,83,1020.3,11.8,0.0
5047,2025-06-08T07:00,13.9,76,1021.1,15.1,0.0
5048,2025-06-08T08:00,15.2,66,1021.9,14.5,0.0
5049,2025-06-08T09:00,16.3,57,1022.2,13.8,0.0
5050,2025-06-08T10:00,17.2,52,1022.6,12.9,0.0
5051,2025-06-08T11:00,17.7,50,1022.9,11.3,0.0
5052,2025-06-08T12:00,18.3,48,1023.0,10.3,0.0
5053,2025-06-08T13:00,19.1,44,1022.9,10.7,0.0
5054,2025-06-08T14:00,19.6,44,1023.0,11.0,0.0
5055,2025-06-08T15:00,20.0,43,1022.9,9.8,0.0
5056,2025-06-08T16:00,20.4,40,1022.7,11.8,0.0
5057,2025-06-08T17:00,18.9,54,1022.9,13.9,0.0
5058,2025-06-08T18:00,16.8,64,1023.4,15.3,0.0
5059,2025-06-08T19:00,15.9,66,1023.9,10.0,0.0
5060,2025-06-08T20:00,14.1,74,1024.3,7.4,0.0
5061,2025-06-08T21:00,13.3,78,1024.9,5.8,0.0
5062,2025-06-08T22:00,12.7,81,1024.9,4.6,0.0
5063,2025-06-08T23:00,11.9,85,1025.1,3.5,0.0
5064,2025-06-09T00:00,11.3,86,1025.0,4.1,0.0
5065,2025-06-09T01:00,10.8,83,1024.6,6.0,0.0
5066,2025-06-09T02:00,10.2,85,1024.6,4.9,0.0
5067,2025-06-09T03:00,9.5,88,1024.5,4.5,0.0
5068,2025-06-09T04:00,8.8,91,1024.5,3.9,0.0
5069,2025-06-09T05:00,9.1,91,1024.6,4.8,0.0
5070,2025-06-09T06:00,10.9,86,1024.8,2.7,0.0
5071,2025-06-09T07:00,13.6,74,1025.0,1.1,0.0
5072,2025-06-09T08:00,15.6,65,1025.1,3.6,0.0
5073,2025-06-09T09:00,17.0,59,1024.8,2.8,0.0
5074,2025-06-09T10:00,18.8,53,1024.6,0.6,0.0
5075,2025-06-09T11:00,19.6,48,1024.2,2.5,0.0
5076,2025-06-09T12:00,20.6,47,1023.9,1.8,0.0
5077,2025-06-09T13:00,21.9,46,1023.4,3.4,0.0
5078,2025-06-09T14:00,22.5,45,1023.0,2.7,0.0
5079,2025-06-09T15:00,22.9,43,1022.7,1.0,0.0
5080,2025-06-09T16:00,22.9,44,1022.1,1.5,0.0
5081,2025-06-09T17:00,23.0,44,1021.5,1.2,0.0
5082,2025-06-09T18:00,22.4,46,1021.3,2.3,0.0
5083,2025-06-09T19:00,20.4,56,1021.4,10.7,0.0
5084,2025-06-09T20:00,17.3,69,1021.5,12.4,0.0
5085,2025-06-09T21:00,16.0,73,1021.8,9.6,0.0
5086,2025-06-09T22:00,14.8,76,1021.8,8.1,0.0
5087,2025-06-09T23:00,13.5,79,1021.7,9.5,0.0
5088,2025-06-10T00:00,12.6,82,1021.4,10.8,0.0
5089,2025-06-10T01:00,11.9,86,1021.2,11.2,0.0
5090,2025-06-10T02:00,11.7,91,1020.8,10.6,0.0
5091,2025-06-10T03:00,11.4,92,1020.5,9.4,0.0
5092,2025-06-10T04:00,11.0,93,1020.5,8.1,0.0
5093,2025-06-10T05:00,11.2,92,1020.8,9.0,0.0
5094,2025-06-10T06:00,12.8,84,1020.8,4.7,0.0
5095,2025-06-10T07:00,15.0,74,1020.8,5.5,0.0
